category,date and time,from,comment,,,,,,,,,,,,,,,,,
Flagged or Reported,2023-10-13T22:04:55Z,Maha Altamr,the first one was a cucumber,,234,,https://yt3.ggpht.com/ytc/APkrFKblgOoZJG0Mph4q9x3m-3qH0guTuckgqlgpRgnQYg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCXYDg03MNwuXHD3_RXJQqpA,{'value': 'UCXYDg03MNwuXHD3_RXJQqpA'},UCAQg09FkoobmLquNNoO4ulg,BjdujZKbIaQ,the first one was a cucumber,,TRUE,none,0,,,2023-10-13T22:04:55Z,en
Flagged or Reported,2023-10-13T21:53:49Z,Zoey Rahmanan,POV ur dirty minded and something else comes to mind for the last one😅😅,,235,,https://yt3.ggpht.com/ytc/APkrFKb1Fmp07DENVOD0pYzXG2qk6fWFoC3jevzJdOZD1GFQij4sS3683P8JIpxCHz0t=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCk90PoBAc_Az8-OxSvFojIA,{'value': 'UCk90PoBAc_Az8-OxSvFojIA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,POV ur dirty minded and something else comes to mind for the last one😅😅,,TRUE,none,0,,,2023-10-13T21:53:49Z,en
Important Feedback,2023-10-13T21:25:22Z,Cristian Hernández,This is telling I need to keep practicing. Thank u Marina 😊,,238,,https://yt3.ggpht.com/ytc/APkrFKZx_tqIMLd0L5zJDlNIoW4DtN0TxzSswvmO8mteVA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCh5gRsjusHnzz0TLQIgRb-Q,{'value': 'UCh5gRsjusHnzz0TLQIgRb-Q'},UCAQg09FkoobmLquNNoO4ulg,7og3c1WleZY,This is telling I need to keep practicing. Thank u Marina 😊,,TRUE,none,0,,,2023-10-13T21:25:22Z,en
Flagged or Reported,2023-10-13T21:16:31Z,Hunter Trussell,That is not a sweater or a thing it’s a hoodie💅🏼,,239,,https://yt3.ggpht.com/ytc/APkrFKbfpmMLXkVvUXI6G9V8z-I8FQtnQt9BK6ZU3Xpjus91-4ABmNPTVEzs2rPwKo69=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCbXbmmiClauyHZttbCvWMQg,{'value': 'UCbXbmmiClauyHZttbCvWMQg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,That is not a sweater or a thing it’s a hoodie💅🏼,,TRUE,none,1,,,2023-10-13T21:16:31Z,en
compliment,2023-10-13T21:13:12Z,Latifa Gholam,IAM extremly happy to follow you my daughter IAM 60years i adore english IAM mroccan,,,,,,,,,,,,,,,,,
Flagged or Reported,2023-10-13T21:03:50Z,Xiaoqian Du,american english for mr,,242,,https://yt3.ggpht.com/ytc/APkrFKbRykLt766pbubwpmhYbSgQ1HfcmXXFAqciTA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCjwlDno8aXneYLnhYTMDkYg,{'value': 'UCjwlDno8aXneYLnhYTMDkYg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,american english for mr,,TRUE,none,0,,,2023-10-13T21:03:50Z,en
compliment,2023-10-13T20:48:07Z,Sasa Sladoja,5/5 America OHH YEAH AMERICAN 🇺🇸 SWEET HIME AMERICA 🇺🇸 🇺🇸 🇺🇸,,,,,,,,,,,,,,,,,
Unanswered Comments,2023-10-13T20:46:12Z,The last dino,nobody gone say: i ate aubergine taste candy with biscuits and then fell in to the lorry and found a jumper,,244,,https://yt3.ggpht.com/pcx4AjBKzkHBReZtvW-09HlvhOB2cMcuVhRijHZsulwPRQQLSq54KNucrf9CECPO-A0Sm6-N=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCpsI4C59D5Y9zAa_GkthddA,{'value': 'UCpsI4C59D5Y9zAa_GkthddA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,nobody gone say: i ate aubergine taste candy with biscuits and then fell in to the lorry and found a jumper,,TRUE,none,1,,,2023-10-13T20:46:12Z,en
Flagged or Reported,2023-10-13T20:42:37Z,Tayla Lankowski,Both,,245,,https://yt3.ggpht.com/bl4uLkZWHix0aJQmCcFNf3dnsLiCYo3O0-Koa4DSbYOh9CLYlwqjdiEvD5jpc-40U1TMR5LO=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCOE55cVR5o9zdvgT7PgGEkA,{'value': 'UCOE55cVR5o9zdvgT7PgGEkA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Both,,TRUE,none,0,,,2023-10-13T20:42:37Z,en
Top Comments,2023-10-13T20:38:09Z,Mofe Adel,Im Nigerian we got colonized by england so we have same English but i was raised in America so i call it both,,246,,https://yt3.ggpht.com/ytc/APkrFKZ-njxM0896a8NREs6EHxbHhErWzufjLIa389K6zckxGgHv5cIucEhhlHrKg7eC=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC57DEnG5j5jAiwWPPuxTdLg,{'value': 'UC57DEnG5j5jAiwWPPuxTdLg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Im Nigerian we got colonized by england so we have same English but i was raised in America so i call it both,,TRUE,none,0,,,2023-10-13T20:38:09Z,en
Flagged or Reported,2023-10-13T20:36:41Z,Philip Schwartz,American,,247,,https://yt3.ggpht.com/ytc/APkrFKaODgaO3vG7q1dFHauhHuXDK7-ECUwNT8tsyn-dDA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCvXQCsBRwSZgYW1Itv57swQ,{'value': 'UCvXQCsBRwSZgYW1Itv57swQ'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,American,,TRUE,none,0,,,2023-10-13T20:36:41Z,en
compliment,2023-10-13T19:52:10Z,The World Tv Zone,Nice my friend good,,,,,,,,,,,,,,,,,
Flagged or Reported,2023-10-13T19:46:52Z,The World Tv Zone,This is my gifts for you❤ my friend,,254,,https://yt3.ggpht.com/7_ksL3tYz51YQv0f3kndjEKZLGqp8Ks5dRpQJMRzlvl0iet5UCkM973RbuAS5YmIlQ8kKKkxRg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCIqkVP01H-qwd_dav3LnNvA,{'value': 'UCIqkVP01H-qwd_dav3LnNvA'},UCAQg09FkoobmLquNNoO4ulg,X2zv99LvY5o,This is my gifts for you❤ my friend,,TRUE,none,0,,,2023-10-13T19:46:52Z,en
Flagged or Reported,2023-10-13T19:36:42Z,YIANNIS ANAGNOSTOPOULOS,THIS IS A CUCUMBER 🥒 THIS IS A ZUCCHINI 🍠.. NO ITS NOT YOU MADE ME LOSE BRAINCELLS,,258,,https://yt3.ggpht.com/ytc/APkrFKaYRhSb-4-JGBcAFAMfDWP17skwoTI_G_reKrPLqOeg3f3oW8gCKERkxN7psxa0=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCXLRAQGL4SNiuv4DstFjhKQ,{'value': 'UCXLRAQGL4SNiuv4DstFjhKQ'},UCAQg09FkoobmLquNNoO4ulg,BjdujZKbIaQ,THIS IS A CUCUMBER 🥒 THIS IS A ZUCCHINI 🍠.. NO ITS NOT YOU MADE ME LOSE BRAINCELLS,,TRUE,none,0,,,2023-10-13T19:36:42Z,en
Flagged or Reported,2023-10-13T19:35:58Z,John Barratt,Amerakin english,,259,,https://yt3.ggpht.com/ytc/APkrFKbSFOvixPmvWKwt5EXqb6ynIE38gbg2QU0KYWK640iafHv-mM3xWc609boPoH_g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCoof1O0bZSPWYPegZPWpp3A,{'value': 'UCoof1O0bZSPWYPegZPWpp3A'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Amerakin english,,TRUE,none,0,,,2023-10-13T19:35:58Z,en
random,2023-10-13T19:31:47Z,zayneb study life,"very important : crucial, vital, indespensable 
very smart: clever , intelligent ,brilliant
very bad; awful, horrendous , 
very big; tremendous, huge, massive , 
very easy : straightforward, handy,",,,,,,,,,,,,,,,,,
Flagged or Reported,2023-10-13T19:25:07Z,Ur mom,I ain't even American or British am South African,,262,,https://yt3.ggpht.com/hRibLjjBed0ehqz4grRY5SRJnhsuk_g6UedS9EZFdiIoU3s4qaPeVus8XtNWUTT5M9Yqsfgv=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCx5PtffvpN04B5ymZqeS6gg,{'value': 'UCx5PtffvpN04B5ymZqeS6gg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,I ain&#39;t even American or British am South African,,TRUE,none,0,,,2023-10-13T19:25:07Z,en
compliment,2023-10-13T19:17:25Z,Eunice Anne Capili,"i LOVE YOU, MARINA! OMG. I WAS A SUBSCRIBER WHEN YOU WERE JUST STARTING. I CAN'T BELIEVE THAT YOU'RE NOW 8.9M STRONG!! IT FEELS TOUCHING TO SEE YOUR GROWTH!!",,,,,,,,,,,,,,,,,
Flagged or Reported,2023-10-13T19:10:48Z,Traumatized stories&gaming with lay&friends,Why’s my life so confusing 😢 I’m from Saudi America Pakistan  and I’m British but I say mostly America barely speak Arabic 😅 live in saudi and my accent is kinda weird towards British sometimes but in English 😢,,266,,https://yt3.ggpht.com/ytc/APkrFKZg5cScyMRyvuWpQKQhq_MVzyrGLrSzz9MmGlajCYWA52s8qWAI6ixBNUHTWOA_=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC9398amMk0CWtXDzRa9O6hA,{'value': 'UC9398amMk0CWtXDzRa9O6hA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Why’s my life so confusing 😢 I’m from Saudi America Pakistan  and I’m British but I say mostly America barely speak Arabic 😅 live in saudi and my accent is kinda weird towards British sometimes but in English 😢,,TRUE,none,0,,,2023-10-13T19:10:48Z,en
compliment,2023-10-13T18:57:57Z,Devarsh Makwana,You're amazing teacher let me clap for her 👏,,,,,,,,,,,,,,,,,
Flagged or Reported,2023-10-13T18:55:07Z,Ali Alharbi,"Americans: candy 
Uk: sweets
Arabs:halwa",,268,,https://yt3.ggpht.com/ytc/APkrFKbqUmgqqgWIhiLrzTnbfoDNzxyt1Ux_cS221A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC7NAUxdcEZLmbOi_mVX2epQ,{'value': 'UC7NAUxdcEZLmbOi_mVX2epQ'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Americans: candy <br>Uk: sweets<br>Arabs:halwa,,TRUE,none,0,,,2023-10-13T18:55:22Z,en
Flagged or Reported,2023-10-13T18:43:43Z,Patryczek i Adek,i could make with you every tests in this world which you want,,270,,https://yt3.ggpht.com/ytc/APkrFKbRDlDt58Kz2ZugWH7pFjuhdJRGBNGSnhkN05F7ug=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC4vUruK5LbYo9DwBhzl_GKQ,{'value': 'UC4vUruK5LbYo9DwBhzl_GKQ'},UCAQg09FkoobmLquNNoO4ulg,7og3c1WleZY,i could make with you every tests in this world which you want,,TRUE,none,0,,,2023-10-13T18:43:43Z,en
Flagged or Reported,2023-10-13T18:34:32Z,NATIONAL SONGS,I am American 😊,,272,,https://yt3.ggpht.com/YERPpjxNQs3fpRvW7HE8cLwbRDoxd6o4aZNQca6OxwptvtH_rxBSehUpQhGM0ssILW9DMdf1rg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCqqI8UqVH6VFS7SsCMfQYfQ,{'value': 'UCqqI8UqVH6VFS7SsCMfQYfQ'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,I am American 😊,,TRUE,none,0,,,2023-10-13T18:34:32Z,en
random,2023-10-13T18:30:21Z,Pepek Havran,"1: Truck 

2: candy 

3: cookie 

4: sweater ( wtf is jumper  💀 ) 

5: Dick",,,,,,,,,,,,,,,,,
compliment,2023-10-13T18:29:02Z,Computer Lab,"Very Good Information You Give, Thank you , keep it up all the best.  I Am  from Pakistan.",,,,,,,,,,,,,,,,,
compliment,2023-10-13T18:27:51Z,Ayush Gurung,wishing my daughter a fabulous birthday,,,,,,,,,,,,,,,,,
Questions,2023-10-13T18:15:52Z,the-amazing-purple-Happy???,why did i call the sweet a lollie,,276,,https://yt3.ggpht.com/_AZRHzSxPnXW-Kuw5nuNst7kAG_N9BrhXOkHx7wc7bIT1hnruTa29OoFkuNxiqhbC6SIRXL3JdI=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCT0g1JnXrBbSTnVLqtRk6GQ,{'value': 'UCT0g1JnXrBbSTnVLqtRk6GQ'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,why did i call the sweet a lollie,,TRUE,none,0,,,2023-10-13T18:15:52Z,en
Flagged or Reported,2023-10-13T18:15:01Z,Asdme Plays,British is better,,277,,https://yt3.ggpht.com/FRV9GnM5oVe7oHWilnLdqkHQ5g08r1xMquyTmQ8M0arq27sUbYY5eknDRfV90Mbx_GpYlFWjjw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCCfRP67ojIQcLieF340a9Mw,{'value': 'UCCfRP67ojIQcLieF340a9Mw'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,British is better,,TRUE,none,0,,,2023-10-13T18:15:01Z,en
Flagged or Reported,2023-10-13T18:10:31Z,Gergő Varga,Cookie is same and cand evryt is same so,,278,,https://yt3.ggpht.com/ytc/APkrFKZ9w1FeAiHTdrm-jzyTKwmjXM6ky3RmB9iEGLkfq1J6gq9WDOK3TE4otkV8zxZ2=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCNvDsFmzZ_WrIB2QYjW1VYQ,{'value': 'UCNvDsFmzZ_WrIB2QYjW1VYQ'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Cookie is same and cand evryt is same so,,TRUE,none,0,,,2023-10-13T18:10:31Z,en
Flagged or Reported,2023-10-13T17:53:14Z,Lavender squad,"American english 
👇",,280,,https://yt3.ggpht.com/_OcB5xpOnC29E3cxBJGS4wMuGi6n13mjkRze72TyChfF9j5TBTs8R1hO8pzrBolW4Bc9W31Gbio=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCfMQLJVWtjmKDPlIe6R3B4g,{'value': 'UCfMQLJVWtjmKDPlIe6R3B4g'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,American english <br>👇,,TRUE,none,1,,,2023-10-13T17:53:14Z,en
Flagged or Reported,2023-10-13T17:52:29Z,Shourya Singhal,"American: cookie 
British: biscuit 

India: biscut",,281,,https://yt3.ggpht.com/ytc/APkrFKaXCnoJ9pNEJfDHXZ4lKHzEVYCc77lumJy0-A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCQx5ydW_UGFBM-jEXj5X_uA,{'value': 'UCQx5ydW_UGFBM-jEXj5X_uA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,American: cookie <br>British: biscuit <br><br>India: biscut,,TRUE,none,1,,,2023-10-13T17:52:29Z,en
Flagged or Reported,2023-10-13T17:34:50Z,ayesha samer,In india they call it the petrol station thats why i picked petrol station instead of gas station but all the other ones i got american😂,,282,,https://yt3.ggpht.com/ytc/APkrFKb5bgmqRWEDxcFPOemnIWanA2ojfLGHL9UlSA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCfPlKVI3QaXy13DuimFJiYw,{'value': 'UCfPlKVI3QaXy13DuimFJiYw'},UCAQg09FkoobmLquNNoO4ulg,BjdujZKbIaQ,In india they call it the petrol station thats why i picked petrol station instead of gas station but all the other ones i got american😂,,TRUE,none,0,,,2023-10-13T17:34:50Z,en
Flagged or Reported,2023-10-13T17:34:38Z,Khaled Helal,"Hi , Marina. You are a good teacher",,283,,https://yt3.ggpht.com/ytc/APkrFKbSxMT9rijF3DcpG8YVBO7py8VL5rm6RLDXLg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCkKEArpGkFHywrvX5ZpCamQ,{'value': 'UCkKEArpGkFHywrvX5ZpCamQ'},UCAQg09FkoobmLquNNoO4ulg,3aQJ_OtIEFc,"Hi , Marina. You are a good teacher",,TRUE,none,0,,,2023-10-13T17:34:38Z,en
Flagged or Reported,2023-10-13T17:22:12Z,Denisadcg,"Her : what's this?
Me : Money 🤔",,284,,https://yt3.ggpht.com/Ihv5_bTZPhbHdWbC6HQkPCuaauPdUnAQCP7xbvhHRIuFV1lubU10DUIkK0KC9SoMC-Xr66rk9A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCueZqlwgRAtu7rxI-dLDlAg,{'value': 'UCueZqlwgRAtu7rxI-dLDlAg'},UCAQg09FkoobmLquNNoO4ulg,lKkIBuBKaYQ,Her : what&#39;s this?<br>Me : Money 🤔,,TRUE,none,0,,,2023-10-13T17:22:12Z,en
Flagged or Reported,2023-10-13T17:19:58Z,ME AL,Can you do some series of lessons to prepare for ilets exam in an amazing playlist as usual ❤️❤️❤️ we always trust you 🥺🤍🤍 I love u so much 💋♥️♥️🩹 from Algeria 🇩🇿♓,,285,,https://yt3.ggpht.com/ytc/APkrFKawdLu4oX8GTk-kVxGw3r9RFg-gvvbo16ElyrR5pJ0BPfpRxaBzEayovGsdPnjY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCHvyckB2SbxrbQtn1Sfi8vQ,{'value': 'UCHvyckB2SbxrbQtn1Sfi8vQ'},UCAQg09FkoobmLquNNoO4ulg,f9ED2shSRJg,Can you do some series of lessons to prepare for ilets exam in an amazing playlist as usual ❤️❤️❤️ we always trust you 🥺🤍🤍 I love u so much 💋♥️♥️🩹 from Algeria 🇩🇿♓,,TRUE,none,1,,,2023-10-13T17:19:58Z,en
Flagged or Reported,2023-10-13T17:08:17Z,ItsAnn-Joel,"them : Zucchini/Courgette 😊
Me : Cucumber 😳







honestly tho it doesn’t look like a zucchini or a courgette😂😂😂",,286,,https://yt3.ggpht.com/mq8KpCxq2OkcInan0ThOMY8oyGOhTRwisGF20ExyQQF09p2wfxiVFuL_C3x6aSnw9isP6mX2Iw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC4QVBwHjuTvf_itbklYLfag,{'value': 'UC4QVBwHjuTvf_itbklYLfag'},UCAQg09FkoobmLquNNoO4ulg,BjdujZKbIaQ,them : Zucchini/Courgette 😊<br>Me : Cucumber 😳<br><br><br><br><br><br><br><br>honestly tho it doesn’t look like a zucchini or a courgette😂😂😂,,TRUE,none,0,,,2023-10-13T17:09:44Z,en
Flagged or Reported,2023-10-13T17:01:41Z,Ritika Kumari,"American says - candy 
British says. - sweet 

Indians say's - chocolate /toffee",,287,,https://yt3.ggpht.com/ytc/APkrFKbmTG10vp597is7DxKcfaOslgp2DBwFXambvcNaW8VIaGb9_jdgfsuA3WgNfnhx=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC5Fgmzw2HPKqAunewpMl6xQ,{'value': 'UC5Fgmzw2HPKqAunewpMl6xQ'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,American says - candy <br>British says. - sweet <br><br>Indians say&#39;s - chocolate /toffee,,TRUE,none,0,,,2023-10-13T17:01:56Z,en
Flagged or Reported,2023-10-13T16:58:54Z,Memosław,"19:20 should it not be ""will have ALREADY started"", though?",,288,,https://yt3.ggpht.com/xdqMZ5Nqn5dN7cxvLa9RxSCqkhhbVxTF1i3RohQhFzX_Kid75B2UIJuEA6nWWjG1vfiRs84_=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC6W4aQdRlz8Z_mvNVCF1rWQ,{'value': 'UC6W4aQdRlz8Z_mvNVCF1rWQ'},UCAQg09FkoobmLquNNoO4ulg,7og3c1WleZY,"<a href=""https://www.youtube.com/watch?v=7og3c1WleZY&amp;t=19m20s"">19:20</a> should it not be &quot;will have ALREADY started&quot;, though?",,TRUE,none,0,,,2023-10-13T16:58:54Z,en
Flagged or Reported,2023-10-13T16:54:52Z,Usha Roy,May I get the pdf link of this book?,,290,,https://yt3.ggpht.com/ytc/APkrFKaPhpr5hDiynMnOxdeZ9ZLqzyZAMrH4GI5MmBiZPOdlC62b7nR1uVcUQpBvNB3g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCH8Plg6Q6Za9z0KLKsK4dJw,{'value': 'UCH8Plg6Q6Za9z0KLKsK4dJw'},UCAQg09FkoobmLquNNoO4ulg,SepWvHhfigc,May I get the pdf link of this book?,,TRUE,none,0,,,2023-10-13T16:54:52Z,en
Flagged or Reported,2023-10-13T16:51:50Z,FaZe Pearl,I have an Australian accent so I say sweeta not sweeterrrr,,291,,https://yt3.ggpht.com/ytc/APkrFKZGMKkJtT_XNNDMVFgJGlKjkLEnn9KOYXQywdWu=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCdbOyoZsKA6uwqJO0Kmo0cA,{'value': 'UCdbOyoZsKA6uwqJO0Kmo0cA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,I have an Australian accent so I say sweeta not sweeterrrr,,TRUE,none,0,,,2023-10-13T16:51:50Z,en
Flagged or Reported,2023-10-13T16:47:55Z,CoolMix TV,"ahh so cringe thats not a biscuit
we also call that cookie...",,292,,https://yt3.ggpht.com/wfjs4L_8PwiKtBVI2KUiQx33ayZnwnXxtTC1-8YqB8F3ChWsOOHvoV7nYdaVewr-CBgeDQhnZzg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCL38w0ISrH1NxrJqxM-Dl-g,{'value': 'UCL38w0ISrH1NxrJqxM-Dl-g'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,ahh so cringe thats not a biscuit<br>we also call that cookie...,,TRUE,none,0,,,2023-10-13T16:47:55Z,en
Flagged or Reported,2023-10-13T16:43:02Z,Emily Ramnanan,"American: eggplant
British: aubergine
And me: bigan",,293,,https://yt3.ggpht.com/sP5UkNdVWYDB5-PcBvZP7bIodFUkAO5utnAnhkPkUdgZGvLVKjTZo54HMGsueFf9KZWYa0L8TnI=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCXP1eyei7T5abNS5FJJW98w,{'value': 'UCXP1eyei7T5abNS5FJJW98w'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,American: eggplant<br>British: aubergine<br>And me: bigan,,TRUE,none,0,,,2023-10-13T16:43:02Z,en
Flagged or Reported,2023-10-13T16:42:25Z,Nathan Ordonez,It's kind of hard,,295,,https://yt3.ggpht.com/e1jHd5xNdEJIOqgKnqP9iLF7rP1J6S8zM2gMT8EUat44QWCV4KNbzltDl2n5F4m7VQ1Ti3WD_V4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCVWaflxpK4Hn4IBmV55PSVw,{'value': 'UCVWaflxpK4Hn4IBmV55PSVw'},UCAQg09FkoobmLquNNoO4ulg,-NyEFcN_Gg0,It&#39;s kind of hard,,TRUE,none,0,,,2023-10-13T16:42:25Z,en
Flagged or Reported,2023-10-13T16:38:28Z,🥦izuku midoriya🥦(the meme),"Thats not a biscuit thats a cookie
We dont call bicuits and cookies both biscuits",,296,,https://yt3.ggpht.com/rqWb29O1ve2jvWof4OypW88kwjppxdFFI5Q8kId9OvwqLproYktOOTr0ddjTMhfX48gZ9-kIwfY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCHf_0GEZa31KOxV1p3tLw4w,{'value': 'UCHf_0GEZa31KOxV1p3tLw4w'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Thats not a biscuit thats a cookie<br>We dont call bicuits and cookies both biscuits,,TRUE,none,0,,,2023-10-13T16:38:28Z,en
Flagged or Reported,2023-10-13T16:29:04Z,bengt_axle,"In California it is called, ""CRAHW-SAWNT.""",,298,,https://yt3.ggpht.com/ytc/APkrFKaJbA40tRbut_6EYkQVz1JZ8ixyPDiYHcBE-A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC7D6eYGRDq8dgvKooN6Zw1A,{'value': 'UC7D6eYGRDq8dgvKooN6Zw1A'},UCAQg09FkoobmLquNNoO4ulg,Dnfh3EQtaWw,"In California it is called, &quot;CRAHW-SAWNT.&quot;",,TRUE,none,0,,,2023-10-13T16:29:04Z,en
Flagged or Reported,2023-10-13T16:27:27Z,sera siji,"we all thougt it would be, yk wht",,299,,https://yt3.ggpht.com/v7hDjD51N14BsknEfUHFPGcFCWAFjnydWI0DzWU9-7yP8eInfjAr3qkYmz9nRsrvir7587e4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCAfXZyVVdjn_Al7BZrQQfwQ,{'value': 'UCAfXZyVVdjn_Al7BZrQQfwQ'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,"we all thougt it would be, yk wht",,TRUE,none,0,,,2023-10-13T16:27:27Z,en
Flagged or Reported,2023-10-13T16:22:25Z,Jay Mokkarala,british is not a language you are speaking woerd english,,300,,https://yt3.ggpht.com/ytc/APkrFKaL4Bty3MUC9839l0U7TNwRtEqpJZ2e-0T_bqw_wA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCQoNSC-wym5okhPAHmL6FAA,{'value': 'UCQoNSC-wym5okhPAHmL6FAA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,british is not a language you are speaking woerd english,,TRUE,none,0,,,2023-10-13T16:22:25Z,en
Flagged or Reported,2023-10-13T16:18:00Z,boom squad,"The kid who is internet addicted


First one FAT 

Second one TAM POT

Third one cookie

Fourth one SWEAT

Last one DIC-",,301,,https://yt3.ggpht.com/tc1hO_roVO6OFfEWS5DnoNEqeWE0oEDCZ2xKOTOr4_00gPbD5Axm1mSpLFbuTX4NQE7a_PUC=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCYsyfxY9ICPDVytzNbpgIQg,{'value': 'UCYsyfxY9ICPDVytzNbpgIQg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,The kid who is internet addicted<br><br><br>First one FAT <br><br>Second one TAM POT<br><br>Third one cookie<br><br>Fourth one SWEAT<br><br>Last one DIC-,,TRUE,none,0,,,2023-10-13T16:18:00Z,en
Flagged or Reported,2023-10-13T16:17:48Z,aswathamma n,Nope Indian English,,302,,https://yt3.ggpht.com/ytc/APkrFKbnAwE5pyRZQ52iyWFkWLk5RiFftFMysPiQAA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCOkch5mDL_lJx5ARcFtrYeA,{'value': 'UCOkch5mDL_lJx5ARcFtrYeA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Nope Indian English,,TRUE,none,0,,,2023-10-13T16:17:48Z,en
Flagged or Reported,2023-10-13T16:05:26Z,nayansnehal bhosale,INDIAN people have mixed english  british/ american,,304,,https://yt3.ggpht.com/ytc/APkrFKabYOfW-i7UzCNLsj9qcgMwMiHwWlT1-OwvDrhKT1T4t8Nk556ULfmzmVSRNhPt=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCSOmisxlsrwsnAgMvvVe7jA,{'value': 'UCSOmisxlsrwsnAgMvvVe7jA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,INDIAN people have mixed english  british/ american,,TRUE,none,0,,,2023-10-13T16:05:26Z,en
